,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
890,CAKE,Cheesecake Factory Inc,2020-10-27T10:59:00.000Z,TNS,-0.43,,,EDT,-14400000.0,EQUITY
891,SAVA,Cassava Sciences Inc,2020-10-27T12:30:00.000Z,BMO,-0.07,,,EDT,-14400000.0,EQUITY
892,COP,ConocoPhillips,2020-10-27T12:30:00.000Z,BMO,-0.22,,,EDT,-14400000.0,EQUITY
893,GLW,Corning Inc,2020-10-27T12:30:00.000Z,BMO,0.35,,,EDT,-14400000.0,EQUITY
894,DHIL,Diamond Hill Investment Group Inc,2020-10-27T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
895,FDP,Fresh Del Monte Produce Inc,2020-10-27T12:30:00.000Z,BMO,0.25,,,EDT,-14400000.0,EQUITY
896,DLR,Digital Realty Trust Inc,2020-10-27T10:59:00.000Z,TNS,0.23,,,EDT,-14400000.0,EQUITY
897,EME,EMCOR Group Inc,2020-10-27T12:30:00.000Z,BMO,1.28,,,EDT,-14400000.0,EQUITY
898,ENPH,Enphase Energy Inc,2020-10-27T20:00:00.000Z,AMC,0.24,,,EDT,-14400000.0,EQUITY
899,PEI,Pennsylvania Real Estate Investment Trust,2020-10-27T10:59:00.000Z,TNS,-0.26,,,EDT,-14400000.0,EQUITY
900,EIX,Edison International,2020-10-27T10:59:00.000Z,TNS,1.48,,,EDT,-14400000.0,EQUITY
901,VNOM,Viper Energy Partners LP,2020-10-27T10:59:00.000Z,TNS,-0.04,,,EDT,-14400000.0,EQUITY
902,EXLS,Exlservice Holdings Inc,2020-10-27T12:30:00.000Z,BMO,0.84,,,EDT,-14400000.0,EQUITY
903,EXR,Extra Space Storage Inc,2020-10-27T10:59:00.000Z,TNS,0.77,,,EDT,-14400000.0,EQUITY
904,ECL,Ecolab Inc,2020-10-27T12:30:00.000Z,BMO,1.13,,,EDT,-14400000.0,EQUITY
905,EQR,Equity Residential,2020-10-27T20:00:00.000Z,AMC,0.35,,,EDT,-14400000.0,EQUITY
906,EPR,EPR Properties,2020-10-27T10:59:00.000Z,TNS,-0.1,,,EDT,-14400000.0,EQUITY
907,EGP,Eastgroup Properties Inc,2020-10-27T20:00:00.000Z,AMC,0.58,,,EDT,-14400000.0,EQUITY
908,GNW,Genworth Financial Inc,2020-10-27T20:00:00.000Z,AMC,0.04,,,EDT,-14400000.0,EQUITY
909,FEYE,FireEye Inc,2020-10-27T10:59:00.000Z,TNS,0.07,,,EDT,-14400000.0,EQUITY
910,FISI,Financial Institutions Inc,2020-10-27T10:59:00.000Z,TNS,0.48,,,EDT,-14400000.0,EQUITY
911,FNF,Fidelity National Financial Inc,2020-10-27T10:59:00.000Z,TNS,1.11,,,EDT,-14400000.0,EQUITY
912,PROV,Provident Financial Holdings Inc,2020-10-27T12:30:00.000Z,BMO,0.25,,,EDT,-14400000.0,EQUITY
913,WDR,Waddell & Reed Financial Inc,2020-10-27T12:30:00.000Z,BMO,0.36,,,EDT,-14400000.0,EQUITY
914,SPGI,S&P Global Inc,2020-10-27T12:30:00.000Z,BMO,2.47,,,EDT,-14400000.0,EQUITY
915,THRM,Gentherm Inc,2020-10-27T10:59:00.000Z,TNS,0.46,,,EDT,-14400000.0,EQUITY
916,UNM,Unum Group,2020-10-27T10:59:00.000Z,TNS,1.32,,,EDT,-14400000.0,EQUITY
917,SGEN,Seattle Genetics Inc,2020-10-27T10:59:00.000Z,TNS,0.03,,,EDT,-14400000.0,EQUITY
918,LDOS,Leidos Holdings Inc,2020-10-27T12:30:00.000Z,BMO,1.24,,,EDT,-14400000.0,EQUITY
919,RNR,Renaissancere Holdings Ltd,2020-10-27T10:59:00.000Z,TNS,1.21,,,EDT,-14400000.0,EQUITY
920,HUBB,Hubbell Inc,2020-10-27T12:30:00.000Z,BMO,1.99,,,EDT,-14400000.0,EQUITY
921,HLF,Herbalife Nutrition Ltd,2020-10-27T10:59:00.000Z,TNS,0.16,,,EDT,-14400000.0,EQUITY
922,SLCA,U.S. Silica Holdings Inc,2020-10-27T12:30:00.000Z,BMO,-0.35,,,EDT,-14400000.0,EQUITY
923,INVH,Invitation Homes Inc,2020-10-27T10:59:00.000Z,TNS,0.04,,,EDT,-14400000.0,EQUITY
924,WH,Wyndham Hotels & Resorts Inc,2020-10-27T10:59:00.000Z,TNS,0.34,,,EDT,-14400000.0,EQUITY
925,TENB,Tenable Holdings Inc,2020-10-27T20:00:00.000Z,AMC,0.03,,,EDT,-14400000.0,EQUITY
926,HIW,Highwoods Properties Inc,2020-10-27T20:00:00.000Z,AMC,0.32,,,EDT,-14400000.0,EQUITY
927,HCA,HCA Healthcare Inc,2020-10-27T12:30:00.000Z,BMO,2.46,,,EDT,-14400000.0,EQUITY
928,MOH,Molina Healthcare Inc,2020-10-27T10:59:00.000Z,TNS,2.11,,,EDT,-14400000.0,EQUITY
929,HZO,MarineMax Inc,2020-10-27T12:30:00.000Z,BMO,0.37,,,EDT,-14400000.0,EQUITY
930,MA,Mastercard Inc,2020-10-27T12:30:00.000Z,BMO,1.65,,,EDT,-14400000.0,EQUITY
931,ILPT,Industrial Logistics Properties Trust,2020-10-27T12:30:00.000Z,BMO,0.19,,,EDT,-14400000.0,EQUITY
932,PJT,PJT Partners Inc,2020-10-27T12:30:00.000Z,BMO,0.53,,,EDT,-14400000.0,EQUITY
933,ZEN,Zendesk Inc,2020-10-27T10:59:00.000Z,TNS,0.11,,,EDT,-14400000.0,EQUITY
934,INTEQ,Intelsat SA,2020-10-27T12:30:00.000Z,BMO,-1.3,,,EDT,-14400000.0,EQUITY
935,MXIM,Maxim Integrated Products Inc,2020-10-27T10:59:00.000Z,TNS,0.58,,,EDT,-14400000.0,EQUITY
936,PTCT,PTC Therapeutics Inc,2020-10-27T10:59:00.000Z,TNS,0.08,,,EDT,-14400000.0,EQUITY
937,REXR,Rexford Industrial Realty Inc,2020-10-27T10:59:00.000Z,TNS,0.07,,,EDT,-14400000.0,EQUITY
938,MLM,Martin Marietta Materials Inc,2020-10-27T12:30:00.000Z,BMO,3.76,,,EDT,-14400000.0,EQUITY
939,PFE,Pfizer Inc,2020-10-27T12:30:00.000Z,BMO,0.72,,,EDT,-14400000.0,EQUITY
940,OKE,ONEOK Inc,2020-10-27T10:59:00.000Z,TNS,0.57,,,EDT,-14400000.0,EQUITY
941,QUAD,Quad/Graphics Inc,2020-10-27T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
942,MSTR,MicroStrategy Inc,2020-10-27T10:59:00.000Z,TNS,0.93,,,EDT,-14400000.0,EQUITY
943,I,Intelsat SA,2020-10-27T16:30:00.000Z,BMO,,,,,,EQUITY
944,PAYC,Paycom Software Inc,2020-10-27T10:59:00.000Z,TNS,0.55,,,EDT,-14400000.0,EQUITY
945,NPK,National Presto Industries Inc,2020-10-27T20:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
946,UDR,UDR Inc,2020-10-27T10:59:00.000Z,TNS,0.0,,,EDT,-14400000.0,EQUITY
947,SHOP,Shopify Inc,2020-10-27T12:30:00.000Z,BMO,0.49,,,EDT,-14400000.0,EQUITY
948,SREV,ServiceSource International Inc,2020-10-27T10:59:00.000Z,TNS,-0.02,,,EDT,-14400000.0,EQUITY
949,SYX,Systemax Inc,2020-10-27T20:00:00.000Z,AMC,0.4,,,EDT,-14400000.0,EQUITY
950,MRCY,Mercury Systems Inc,2020-10-27T10:59:00.000Z,TNS,0.47,,,EDT,-14400000.0,EQUITY
951,NBR,Nabors Industries Ltd,2020-10-27T10:59:00.000Z,TNS,-24.06,,,EDT,-14400000.0,EQUITY
952,NEO,Neogenomics Inc,2020-10-27T12:30:00.000Z,BMO,0.04,,,EDT,-14400000.0,EQUITY
953,R,Ryder System Inc,2020-10-27T10:59:00.000Z,TNS,-0.34,,,EDT,-14400000.0,EQUITY
954,SILK,Silk Road Medical Inc,2020-10-27T20:00:00.000Z,AMC,-0.28,,,EDT,-14400000.0,EQUITY
955,MDLZ,Mondelez International Inc,2020-10-27T16:05:00.000Z,TAS,0.62,,,EDT,-14400000.0,EQUITY
956,VSH,Vishay Intertechnology Inc,2020-10-27T12:30:00.000Z,BMO,0.2,,,EDT,-14400000.0,EQUITY
957,SHOO,Steven Madden Ltd,2020-10-27T12:30:00.000Z,BMO,0.21,,,EDT,-14400000.0,EQUITY
958,MGRC,McGrath RentCorp,2020-10-27T10:59:00.000Z,TNS,1.02,,,EDT,-14400000.0,EQUITY
959,PSA,Public Storage,2020-10-27T23:00:00.000Z,AMC,1.68,,,EDT,-14400000.0,EQUITY
960,TT,Trane Technologies PLC,2020-10-27T12:30:00.000Z,BMO,1.3,,,EDT,-14400000.0,EQUITY
961,TX,Ternium SA,2020-10-27T20:00:00.000Z,AMC,0.23,,,EDT,-14400000.0,EQUITY
962,DDD,3D Systems Corp,2020-10-28T10:59:00.000Z,TNS,-0.08,,,EDT,-14400000.0,EQUITY
963,EGHT,8x8 Inc,2020-10-28T20:00:00.000Z,AMC,-0.07,,,EDT,-14400000.0,EQUITY
964,AWK,American Water Works Company Inc,2020-10-28T10:59:00.000Z,TNS,1.36,,,EDT,-14400000.0,EQUITY
965,AGNCP,AGNC Investment Corp,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
966,NLY,Annaly Capital Management Inc,2020-10-28T10:59:00.000Z,TNS,0.26,,,EDT,-14400000.0,EQUITY
967,AEGN,Aegion Corp,2020-10-28T10:59:00.000Z,TNS,0.27,,,EDT,-14400000.0,EQUITY
968,ACA,Arcosa Inc,2020-10-28T10:59:00.000Z,TNS,0.65,,,EDT,-14400000.0,EQUITY
969,ARCC,Ares Capital Corp,2020-10-28T12:30:00.000Z,BMO,0.38,,,EDT,-14400000.0,EQUITY
970,AZPN,Aspen Technology Inc,2020-10-28T10:59:00.000Z,TNS,0.92,,,EDT,-14400000.0,EQUITY
971,RAIL,FreightCar America Inc,2020-10-28T10:59:00.000Z,TNS,-0.72,,,EDT,-14400000.0,EQUITY
972,ALSN,Allison Transmission Holdings Inc,2020-10-28T10:59:00.000Z,TNS,0.56,,,EDT,-14400000.0,EQUITY
973,ANTM,Anthem Inc,2020-10-28T06:00:00.000Z,TAS,4.13,,,EDT,-14400000.0,EQUITY
974,APA,Apache Corp,2020-10-28T10:59:00.000Z,TNS,-0.4,,,EDT,-14400000.0,EQUITY
975,APTV,Aptiv PLC,2020-10-28T12:30:00.000Z,BMO,0.7,,,EDT,-14400000.0,EQUITY
976,AAPL,Apple Inc,2020-10-28T10:59:00.000Z,TNS,0.7,,,EDT,-14400000.0,EQUITY
977,HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,2020-10-28T20:00:00.000Z,AMC,0.32,,,EDT,-14400000.0,EQUITY
978,ATRC,AtriCure Inc,2020-10-28T10:59:00.000Z,TNS,-0.33,,,EDT,-14400000.0,EQUITY
979,KYN,Kayne Anderson MLP/Midstream Investment Co,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
980,ACNB,ACNB Corp,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
981,AXTI,AXT Inc,2020-10-28T10:59:00.000Z,TNS,0.01,,,EDT,-14400000.0,EQUITY
982,ACIA,Acacia Communications Inc,2020-10-28T10:59:00.000Z,TNS,0.58,,,EDT,-14400000.0,EQUITY
983,ADP,Automatic Data Processing Inc,2020-10-28T12:30:00.000Z,BMO,0.98,,,EDT,-14400000.0,EQUITY
984,AGNCO,AGNC Investment Corp,2020-10-28T14:59:00.000Z,TNS,,,,,,EQUITY
985,AAWW,Atlas Air Worldwide Holdings Inc,2020-10-28T12:30:00.000Z,BMO,2.44,,,EDT,-14400000.0,EQUITY
986,ACAD,ACADIA Pharmaceuticals Inc,2020-10-28T10:59:00.000Z,TNS,-0.37,,,EDT,-14400000.0,EQUITY
987,AIT,Applied Industrial Technologies Inc,2020-10-28T12:30:00.000Z,BMO,0.61,,,EDT,-14400000.0,EQUITY
988,ALG,Alamo Group Inc,2020-10-28T20:00:00.000Z,AMC,1.25,,,EDT,-14400000.0,EQUITY
989,NSA,National Storage Affiliates Trust,2020-10-28T10:59:00.000Z,TNS,0.1,,,EDT,-14400000.0,EQUITY
990,MAA,Mid-America Apartment Communities Inc,2020-10-28T10:59:00.000Z,TNS,0.49,,,EDT,-14400000.0,EQUITY
991,BCRHF,Blue Capital Reinsurance Holdings Ltd,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
992,BFAM,Bright Horizons Family Solutions Inc,2020-10-28T20:00:00.000Z,AMC,-0.49,,,EDT,-14400000.0,EQUITY
993,MBIN,Merchants Bancorp,2020-10-28T16:05:00.000Z,TAS,1.07,,,EDT,-14400000.0,EQUITY
994,BKR,Baker Hughes Co,2020-10-28T06:45:00.000Z,TAS,0.03,,,EDT,-14400000.0,EQUITY
995,DIN,Dine Brands Global Inc,2020-10-28T12:30:00.000Z,BMO,0.24,,,EDT,-14400000.0,EQUITY
996,BG,Bunge Ltd,2020-10-28T12:30:00.000Z,BMO,0.16,,,EDT,-14400000.0,EQUITY
997,BHR,Braemar Hotels & Resorts Inc,2020-10-28T10:59:00.000Z,TNS,-1.24,,,EDT,-14400000.0,EQUITY
998,KLDO,Kaleido Biosciences Inc,2020-10-28T10:59:00.000Z,TNS,-0.66,,,EDT,-14400000.0,EQUITY
999,BAS,Basic Energy Services Inc,2020-10-28T14:59:00.000Z,TNS,,,,,,EQUITY
1000,BCRH,Blue Capital Reinsurance Holdings Ltd,2020-10-28T14:59:00.000Z,TNS,,,,,,EQUITY
1001,BKCC,BlackRock Capital Investment Corp,2020-10-28T10:59:00.000Z,TNS,0.12,,,EDT,-14400000.0,EQUITY
1002,TUP,Tupperware Brands Corp,2020-10-28T12:30:00.000Z,BMO,0.37,,,EDT,-14400000.0,EQUITY
1003,BASX,Basic Energy Services Inc,2020-10-28T10:59:00.000Z,TNS,-0.88,,,EDT,-14400000.0,EQUITY
1004,BDC,Belden Inc,2020-10-28T12:30:00.000Z,BMO,0.61,,,EDT,-14400000.0,EQUITY
1005,NYCB,New York Community Bancorp Inc,2020-10-28T07:00:00.000Z,TAS,0.23,,,EDT,-14400000.0,EQUITY
1006,YUM,Yum! Brands Inc,2020-10-28T12:30:00.000Z,BMO,0.8,,,EDT,-14400000.0,EQUITY
1007,BWFG,Bankwell Financial Group Inc,2020-10-28T16:37:00.000Z,TAS,0.28,,,EDT,-14400000.0,EQUITY
1008,EAT,Brinker International Inc,2020-10-28T12:30:00.000Z,BMO,-0.22,,,EDT,-14400000.0,EQUITY
1009,FGBI,First Guaranty Bancshares Inc,2020-10-28T10:59:00.000Z,TNS,0.4,,,EDT,-14400000.0,EQUITY
1010,SF,Stifel Financial Corp,2020-10-28T12:30:00.000Z,BMO,1.16,,,EDT,-14400000.0,EQUITY
1011,SP,SP Plus Corp,2020-10-28T10:59:00.000Z,TNS,-0.34,,,EDT,-14400000.0,EQUITY
1012,TEX,Terex Corp,2020-10-28T10:59:00.000Z,TNS,0.02,,,EDT,-14400000.0,EQUITY
1013,TNC,Tennant Co,2020-10-28T12:30:00.000Z,BMO,0.36,,,EDT,-14400000.0,EQUITY
1014,CF,CF Industries Holdings Inc,2020-10-28T20:00:00.000Z,AMC,0.15,,,EDT,-14400000.0,EQUITY
1015,GE,General Electric Co,2020-10-28T12:30:00.000Z,BMO,-0.04,,,EDT,-14400000.0,EQUITY
1016,LNC,Lincoln National Corp,2020-10-28T10:59:00.000Z,TNS,2.24,,,EDT,-14400000.0,EQUITY
1017,HVT,Haverty Furniture Companies Inc,2020-10-28T10:59:00.000Z,TNS,0.63,,,EDT,-14400000.0,EQUITY
1018,KLAC,KLA Corp,2020-10-28T10:59:00.000Z,TNS,2.77,,,EDT,-14400000.0,EQUITY
1019,MIC,Macquarie Infrastructure Corp,2020-10-28T20:00:00.000Z,AMC,0.2,,,EDT,-14400000.0,EQUITY
1020,MASI,Masimo Corp,2020-10-28T20:00:00.000Z,AMC,0.56,,,EDT,-14400000.0,EQUITY
1021,NEBLQ,Noble Corporation PLC,2020-10-28T10:59:00.000Z,TNS,-0.49,,,EDT,-14400000.0,EQUITY
1022,NGHC,National General Holdings Corp,2020-10-28T20:00:00.000Z,AMC,0.81,,,EDT,-14400000.0,EQUITY
1023,PCTY,Paylocity Holding Corp,2020-10-28T20:00:00.000Z,AMC,0.15,,,EDT,-14400000.0,EQUITY
1024,QDEL,Quidel Corp,2020-10-28T10:59:00.000Z,TNS,4.06,,,EDT,-14400000.0,EQUITY
1025,RCL,Royal Caribbean Cruises Ltd,2020-10-28T12:30:00.000Z,BMO,-5.16,,,EDT,-14400000.0,EQUITY
1026,REG,Regency Centers Corp,2020-10-28T10:59:00.000Z,TNS,0.21,,,EDT,-14400000.0,EQUITY
1027,SITC,Site Centers Corp,2020-10-28T12:30:00.000Z,BMO,0.0,,,EDT,-14400000.0,EQUITY
1028,CTSH,Cognizant Technology Solutions Corp,2020-10-28T10:59:00.000Z,TNS,0.89,,,EDT,-14400000.0,EQUITY
1029,CONE,CyrusOne Inc,2020-10-28T10:59:00.000Z,TNS,-0.01,,,EDT,-14400000.0,EQUITY
1030,CODI,Compass Diversified Holdings,2020-10-28T10:59:00.000Z,TNS,0.27,,,EDT,-14400000.0,EQUITY
1031,FOXF,Fox Factory Holding Corp,2020-10-28T10:59:00.000Z,TNS,0.86,,,EDT,-14400000.0,EQUITY
1032,FLS,Flowserve Corp,2020-10-28T10:59:00.000Z,TNS,0.44,,,EDT,-14400000.0,EQUITY
1033,CHDN,Churchill Downs Inc,2020-10-28T10:59:00.000Z,TNS,1.1,,,EDT,-14400000.0,EQUITY
1034,IO,ION Geophysical Corp,2020-10-28T20:00:00.000Z,AMC,-0.56,,,EDT,-14400000.0,EQUITY
1035,WDC,Western Digital Corp,2020-10-28T10:59:00.000Z,TNS,0.54,,,EDT,-14400000.0,EQUITY
1036,H,Hyatt Hotels Corp,2020-10-28T10:59:00.000Z,TNS,-1.28,,,EDT,-14400000.0,EQUITY
1037,CROX,Crocs Inc,2020-10-28T12:30:00.000Z,BMO,0.64,,,EDT,-14400000.0,EQUITY
1038,PIPR,Piper Sandler Companies,2020-10-28T12:30:00.000Z,BMO,1.21,,,EDT,-14400000.0,EQUITY
1039,CRTO,Criteo SA,2020-10-28T07:30:00.000Z,BMO,0.17,,,EDT,-14400000.0,EQUITY
1040,ETR,Entergy Corp,2020-10-28T12:30:00.000Z,BMO,2.44,,,EDT,-14400000.0,EQUITY
1041,SCI,Service Corporation International,2020-10-28T20:00:00.000Z,AMC,0.39,,,EDT,-14400000.0,EQUITY
1042,SWI,Solarwinds Corp,2020-10-28T20:00:00.000Z,AMC,0.24,,,EDT,-14400000.0,EQUITY
1043,SKT,Tanger Factory Outlet Centers Inc,2020-10-28T10:59:00.000Z,TNS,-0.05,,,EDT,-14400000.0,EQUITY
1044,SO,Southern Co,2020-10-28T12:30:00.000Z,BMO,1.25,,,EDT,-14400000.0,EQUITY
1045,STAA,STAAR Surgical Co,2020-10-28T20:00:00.000Z,AMC,0.03,,,EDT,-14400000.0,EQUITY
1046,WMB,Williams Companies Inc,2020-10-28T20:00:00.000Z,AMC,0.26,,,EDT,-14400000.0,EQUITY
1047,CHEF,Chefs' Warehouse Inc,2020-10-28T10:59:00.000Z,TNS,-0.31,,,EDT,-14400000.0,EQUITY
1048,CRUS,Cirrus Logic Inc,2020-10-28T10:59:00.000Z,TNS,0.89,,,EDT,-14400000.0,EQUITY
1049,ROG,Rogers Corp,2020-10-28T20:00:00.000Z,AMC,1.0,,,EDT,-14400000.0,EQUITY
1050,MCRI,Monarch Casino & Resort Inc,2020-10-28T20:00:00.000Z,AMC,0.14,,,EDT,-14400000.0,EQUITY
1051,OLED,Universal Display Corp,2020-10-28T20:00:00.000Z,AMC,0.45,,,EDT,-14400000.0,EQUITY
1052,OXSQ,Oxford Square Capital Corp,2020-10-28T12:30:00.000Z,BMO,0.08,,,EDT,-14400000.0,EQUITY
1053,CSGS,CSG Systems International Inc,2020-10-28T20:00:00.000Z,AMC,0.79,,,EDT,-14400000.0,EQUITY
1054,CLR,Continental Resources Inc,2020-10-28T10:59:00.000Z,TNS,-0.28,,,EDT,-14400000.0,EQUITY
1055,SPWR,SunPower Corp,2020-10-28T16:05:00.000Z,TAS,-0.04,,,EDT,-14400000.0,EQUITY
1056,GHC,Graham Holdings Co,2020-10-28T08:30:00.000Z,TAS,5.05,,,EDT,-14400000.0,EQUITY
1057,NGHCP,National General Holdings Corp,2020-10-28T20:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1058,NE,Noble Corporation PLC,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1059,LFVN,Lifevantage Corp,2020-10-28T10:59:00.000Z,TNS,0.16,,,EDT,-14400000.0,EQUITY
1060,MAS,Masco Corp,2020-10-28T07:00:00.000Z,TAS,0.76,,,EDT,-14400000.0,EQUITY
1061,MANT,ManTech International Corp,2020-10-28T10:59:00.000Z,TNS,0.76,,,EDT,-14400000.0,EQUITY
1062,MCK,Mckesson Corp,2020-10-28T12:30:00.000Z,BMO,3.79,,,EDT,-14400000.0,EQUITY
1063,CFFN,Capitol Federal Financial Inc,2020-10-28T12:30:00.000Z,BMO,0.12,,,EDT,-14400000.0,EQUITY
1064,SEB,Seaboard Corp,2020-10-28T20:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1065,CME,CME Group Inc,2020-10-28T12:30:00.000Z,BMO,1.46,,,EDT,-14400000.0,EQUITY
1066,CRY,CryoLife Inc,2020-10-28T10:59:00.000Z,TNS,-0.03,,,EDT,-14400000.0,EQUITY
1067,CIX,CompX International Inc,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1068,SC,Santander Consumer USA Holdings Inc,2020-10-28T12:30:00.000Z,BMO,0.48,,,EDT,-14400000.0,EQUITY
1069,GOODN,Gladstone Commercial Corp,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1070,JOE,St. Joe Co,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1071,MC,Moelis & Co,2020-10-28T20:00:00.000Z,AMC,-0.06,,,EDT,-14400000.0,EQUITY
1072,MCO,Moody's Corp,2020-10-28T12:30:00.000Z,BMO,1.89,,,EDT,-14400000.0,EQUITY
1073,MSC,Studio City International Holdings Ltd,2020-10-28T19:30:00.000Z,BMO,-1.22,,,EDT,-14400000.0,EQUITY
1074,CMPR,Cimpress PLC,2020-10-28T16:05:00.000Z,TAS,0.35,,,EDT,-14400000.0,EQUITY
1075,CREE,Cree Inc,2020-10-28T20:00:00.000Z,AMC,-0.21,,,EDT,-14400000.0,EQUITY
1076,SKY,Skyline Champion Corp,2020-10-28T20:00:00.000Z,AMC,0.22,,,EDT,-14400000.0,EQUITY
1077,HTGC,Hercules Capital Inc,2020-10-28T20:00:00.000Z,AMC,0.32,,,EDT,-14400000.0,EQUITY
1078,INT,World Fuel Services Corp,2020-10-28T10:59:00.000Z,TNS,0.31,,,EDT,-14400000.0,EQUITY
1079,CLI,Mack-Cali Realty Corp,2020-10-28T20:00:00.000Z,AMC,-0.04,,,EDT,-14400000.0,EQUITY
1080,PPC,Pilgrims Pride Corp,2020-10-28T10:59:00.000Z,TNS,0.34,,,EDT,-14400000.0,EQUITY
1081,TEL,TE Connectivity Ltd,2020-10-28T12:30:00.000Z,BMO,0.83,,,EDT,-14400000.0,EQUITY
1082,TMHC,Taylor Morrison Home Corp,2020-10-28T12:30:00.000Z,BMO,0.61,,,EDT,-14400000.0,EQUITY
1083,TRNO,Terreno Realty Corp,2020-10-28T20:00:00.000Z,AMC,0.2,,,EDT,-14400000.0,EQUITY
1084,UTHR,United Therapeutics Corp,2020-10-28T12:30:00.000Z,BMO,2.75,,,EDT,-14400000.0,EQUITY
1085,TKR,Timken Co,2020-10-28T10:59:00.000Z,TNS,0.9,,,EDT,-14400000.0,EQUITY
1086,TFSL,TFS Financial Corp,2020-10-28T10:59:00.000Z,TNS,0.06,,,EDT,-14400000.0,EQUITY
1087,CACI,CACI International Inc,2020-10-28T16:15:00.000Z,TAS,3.1,,,EDT,-14400000.0,EQUITY
1088,CDR,Cedar Realty Trust Inc,2020-10-28T10:59:00.000Z,TNS,-0.06,,,EDT,-14400000.0,EQUITY
1089,KRNY,Kearny Financial Corp,2020-10-28T16:30:00.000Z,TAS,0.1,,,EDT,-14400000.0,EQUITY
1090,RBBN,Ribbon Communications Inc,2020-10-28T10:59:00.000Z,TNS,0.06,,,EDT,-14400000.0,EQUITY
1091,SPXC,SPX Corp,2020-10-28T10:59:00.000Z,TNS,0.5,,,EDT,-14400000.0,EQUITY
1092,SBRA,Sabra Health Care REIT Inc,2020-10-28T10:59:00.000Z,TNS,0.17,,,EDT,-14400000.0,EQUITY
1093,XAN,Exantas Capital Corp,2020-10-28T20:00:00.000Z,AMC,0.09,,,EDT,-14400000.0,EQUITY
1094,COLM,Columbia Sportswear Co,2020-10-28T10:59:00.000Z,TNS,1.14,,,EDT,-14400000.0,EQUITY
1095,CORR,CorEnergy Infrastructure Trust Inc,2020-10-28T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1096,CW,Curtiss-Wright Corp,2020-10-28T10:59:00.000Z,TNS,1.55,,,EDT,-14400000.0,EQUITY
1097,CLH,Clean Harbors Inc,2020-10-28T12:30:00.000Z,BMO,0.28,,,EDT,-14400000.0,EQUITY
1098,CNXN,PC Connection Inc,2020-10-28T10:59:00.000Z,TNS,0.63,,,EDT,-14400000.0,EQUITY
1099,DRE,Duke Realty Corp,2020-10-28T10:59:00.000Z,TNS,0.14,,,EDT,-14400000.0,EQUITY
1100,ELY,Callaway Golf Co,2020-10-28T20:00:00.000Z,AMC,0.27,,,EDT,-14400000.0,EQUITY
1101,FLIC,First of Long Island Corp,2020-10-28T12:30:00.000Z,BMO,0.44,,,EDT,-14400000.0,EQUITY
1102,CCI,Crown Castle International Corp,2020-10-28T20:00:00.000Z,AMC,0.5,,,EDT,-14400000.0,EQUITY
1103,HES,Hess Corp,2020-10-28T12:30:00.000Z,BMO,-0.5,,,EDT,-14400000.0,EQUITY
1104,CGNX,Cognex Corp,2020-10-28T20:00:00.000Z,AMC,0.31,,,EDT,-14400000.0,EQUITY
1105,DGICA,Donegal Group Inc,2020-10-28T10:59:00.000Z,TNS,0.31,,,EDT,-14400000.0,EQUITY
1106,DGICB,Donegal Group Inc,2020-10-28T14:59:00.000Z,TNS,,,,,,EQUITY
1107,DAN,Dana Inc,2020-10-28T12:30:00.000Z,BMO,0.17,,,EDT,-14400000.0,EQUITY
1108,DCO,Ducommun Inc,2020-10-28T10:59:00.000Z,TNS,0.48,,,EDT,-14400000.0,EQUITY
1109,WYND,Wyndham Destinations Inc,2020-10-28T12:30:00.000Z,BMO,0.37,,,EDT,-14400000.0,EQUITY
1110,EVTC,Evertec Inc,2020-10-28T10:59:00.000Z,TNS,0.41,,,EDT,-14400000.0,EQUITY
1111,EVA,Enviva Partners LP,2020-10-28T10:59:00.000Z,TNS,0.43,,,EDT,-14400000.0,EQUITY
1112,HTLD,Heartland Express Inc,2020-10-28T12:30:00.000Z,BMO,0.22,,,EDT,-14400000.0,EQUITY
1113,UE,Urban Edge Properties,2020-10-28T20:00:00.000Z,AMC,0.03,,,EDT,-14400000.0,EQUITY
1114,ETSY,ETSY Inc,2020-10-28T10:59:00.000Z,TNS,0.58,,,EDT,-14400000.0,EQUITY
